"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Egypt, Arab Rep.","EGY","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.00845539730134933","0.02683150161448","0.00032259320007784","0.00693169877408056","0.00140860892861163","0.0687747333509215","0.458095934134773","0.727581477333194","2.1480724692318","6.74942923338636","2.5301709199176","3.39975005914541","1.06154257365756","1.58236842331316","2.14635660163926","3.01527740329376","2.95109102688694","2.34260249653259","3.40193181818182","3.144613175915","1.70781419624217","0.676690666666667","1.09661732566499","1.05842525773196","2.42013257142857","0.994028431372549","0.940414995640802","1.13537589319293","1.26843702157272","1.1743928153446","1.23699720670391","0.522267242821299","0.736363077329111","0.286284498203593","1.58957074593035","5.99381895636026","9.34352716852841","8.8735379189044","5.8314126186488","3.55144230282096","2.91728670976297","-0.204532287214645","1.0014219054159","1.45266805633197","1.50957522535211","2.08152713449814","2.43500218055658","3.14769401613833","3.24490634583315","2.97191266031603",
"Euro area","EMU","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","0.535676339427988","0.571831989986428","0.57630833757026","0.597742649474023","0.419922382214028","0.326900178077705","0.410483132086481","0.433433540670062","0.393477598673948","0.357320348460815","0.373022340520203","0.335074485934347","0.387598425230472","0.403125922932704","0.419600040836078","0.396866913745268","0.560989137434767","0.749281485926834","0.984268403483167","1.04296498432397","0.908845124507588","0.899973415681343","0.962453014314103","0.867345465205698","1.06475715442505","1.23460179888528","1.31251590480708","2.42979552232956","4.96920126852305","8.59419882676123","4.8768149652661","3.53426665532211","3.0417592204319","2.66353370433777","6.01740247682316","7.31956960528713","9.9628929417805","4.66077858086842","3.40030045937393","4.2459128478159","6.00649415823009","4.34414158553056","4.36170223105464","2.76348725796316","6.33362705513609","4.87860032099747","2.99735826952957","0.756062864858683","1.18753240145928",
"Eritrea","ERI","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.09598939040563E-06","2.13733344232813E-06","1.88080117244748E-06","","5.2873318249158","5.94284422038848","0.0061021705659422","12.0800586212054","3.94553485154135","1.6124580670718","3.12155476323339","2.87272077462178","2.17335357176259","0.130327756386122","1.26949254414517","0.546786308376952","2.82570036794966","4.9011804838025","5.72501513985957","1.8886183675912","","","","","","","","",
"Spain","ESP","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.541555928777226","0.433295822816077","0.45322011057796","0.495933806123223","0.368032548155165","0.594748982726237","0.403032123983058","0.458798106195243","0.733598106829485","0.650884303396498","0.641284342342332","0.841568279812885","0.909548259807202","0.94903637503152","1.02951760119538","1.08842677323759","1.37298401170538","1.43395463161724","1.86637614843595","2.03212444681992","2.60616678644949","2.16450363632502","2.10419813318007","2.05840157651221","1.65345758614612","1.34745945271764","1.52529522405733","1.59871604967868","2.53783621300102","3.09260842500063","6.78694390221214","4.60864423581495","5.57981651835264","3.39538088887296","2.36794580181851","2.34181137917211","2.61468231232965","4.63475472746274","4.55866954148651","0.642832486133276","2.5768123129475","1.81447968715079","1.57368379556953","3.49680634167963","2.40567289745613","1.92759596471091","3.59177021418208","1.90305612339438","3.45658121916481","1.32507616767256",
"Estonia","EST","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.20195354186993","5.30633126107612","4.59794521024246","3.46955728523034","5.32371766572104","10.5117656702144","5.65584983408508","7.30960979237904","9.47220190867979","4.58780907912482","10.5110636774605","8.94975179934811","21.6873856765472","10.3346718755351","13.5133310069875","8.11308628654307","9.45242355462067","13.1629258801131","4.78441697491445","7.70648011889481","4.34460216883966","6.65452911925741","-3.10412314619465","3.85720292662813","6.34372531360328","3.83839010432835","9.23221180515386",
"Ethiopia","ETH","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0.00162012877300718","0.0396344000013467","0.248414012768025","0.184499327663341","0.256553048934515","3.35874839824307","3.33413278780113","0.908732803579197","1.63350636934485","4.24475958430851","3.2480726995032","5.39212251252315","5.38041579859625","2.13780093729558","3.56823527416241","1.12647092519686","0.400997134132692","0.68272936693443","0.963030625359937","1.96735663905254","0.643172898229037","2.82041233399941","3.33569111068815","4.06648856065021","5.57621272833279","4.91270717554002","3.98771253765884","",
"European Union","EUU","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.605527678904301","0.520865349838961","0.552381977471996","0.558002817448827","0.577328192148599","0.409317275171825","0.289940905932774","0.38771707197326","0.409579309073061","0.378335694556816","0.342236754791708","0.354623041757657","0.329006123764033","0.371372320806558","0.384109496887171","0.407538853933876","0.402959405440582","0.532195344299679","0.73474541501399","0.964738330418433","1.00713392797635","0.977329305517829","0.87031911087178","1.03372539125624","1.01060420481556","1.3358107062444","1.30782249356167","1.51338857844289","2.76964323935432","5.7285629366305","8.75897843910418","4.97228057779457","3.66926712855968","2.96132536905708","2.75316976535362","6.14267995254385","7.17834786176272","10.0439952930131","5.10238189584115","3.25646506804097","3.70991414841957","5.57699742548524","3.90050869190138","3.84888050538592","2.68548938910335","5.67969166849804","5.14447003648134","2.90673558912375","0.451329833023193","1.3869906133951",
"Fragile and conflict affected situations","FCS","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.819794773625158","1.52474722907005","0.25327753181928","0.823196019804778","0.0861603457302141","0.933489071147433","-0.13584259932048","0.392089120744776","0.373961274483014","0.390922541499222","-0.0945807341418513","0.322741840076436","0.304788608906835","0.251009229441432","0.149399382508062","0.437650309982054","0.12195982278869","0.397765924451383","0.282165015631526","0.974189576911249","0.304946245292873","1.42474903802946","1.157259972393","1.52650488060095","1.62751985141082","0.952244748155281","1.44890836227475","3.2974252760087","2.71528635887389","2.04739383481052","2.39396137319775","2.31161084785514","2.16134077146868","2.95968631655551","2.01582633680975","2.51539121437813","2.23320942035878","3.07488828148805","2.67526095893772","2.19786976722255","2.21249198928998","2.63107180129952","2.45630931924161","1.72478090618838","0.819964408437046","1.48887509173164","1.22682854710602","1.76469213836815","1.46972203552936","",
"Finland","FIN","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.158485341215255","0.19956247783986","0.250963404371615","0.0667612857064528","0.140851751200131","0.231639046624784","0.182056688477009","0.143464230786829","0.0932176881374564","0.0619090332742933","0.0521010640639292","0.189990219452517","0.00172465119148701","0.165714758187644","0.257492462728555","0.201359905123887","0.551203223943103","0.298482233707509","0.487572249859841","0.411870739731952","0.574223938542368","-0.182278447064837","0.352226819740319","0.967925393581486","0.268964373790316","1.0810883434825","0.569873751348834","1.93368085598845","9.33679172029042","5.76681464876161","10.7409341015648","2.49164322266895","5.79266455369828","3.48293413476715","3.43810970089102","5.3063103608133","2.13857286562128","8.58392364604491","6.82002914651191","-3.49542361837802","4.90446686959507","-2.18279337702034","1.90901997719354","-1.82121067167557","6.28403471753317","7.18700339476189","2.02716548359872","6.42589657846118","-3.83906592585735","3.08060390230236",
"Fiji","FJI","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","2.91069864442127","2.62361963190184","2.68434749330272","3.68576302519568","2.56001777777778","2.06059529505774","1.05535592078072","2.37654099827647","1.47002164625463","0.997366830820587","3.0213765192024","2.93306536612959","3.08436250357332","2.84445347692688","1.97914825750682","1.89905000500933","0.622581545605523","1.37187232515613","2.84714769327523","2.58789963143155","-2.27271448368861","-2.9040993143243","2.4671131659813","-0.19829788123672","-1.7137860336382","-1.15122320894504","-3.39022757697457","-2.87458254242593","1.22731904789056","-7.5731661021124","0.0351149987054547","2.48791265548582","1.66455310859068","1.74057050135632","9.18779139777421","5.75216981524567","18.8212688212159","13.6335810256654","19.2785877551773","10.7423905992561","5.67079237442896","5.75325908942983","6.98169170080145","5.81800530522945","7.77995126554542","4.3859296045859","7.94327450047468","7.24030046575013","8.4681480188307","5.82702208920058",
"France","FRA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.418448075758428","0.316723877824776","0.322695756218255","0.425624843389267","0.646692012144349","0.433400883806224","0.262522928578932","0.462162850952539","0.487750171258557","0.421580945996769","0.468106015362696","0.401205878861195","0.271047895060443","0.308227516502978","0.451867818397614","0.469230252751563","0.422034252908678","0.550188789421999","0.833285657578695","1.00505325773665","1.0387249494969","1.1938090850068","1.55833266381818","1.56892947410949","1.13323678428811","1.48250444153683","1.36838946976613","1.5863558407043","1.96382525516541","3.07984400993161","3.03829068496787","3.6428127196957","3.44983900300987","2.30107265381256","1.68302787373188","3.87669277220017","3.40538557579591","3.15283684570179","2.32997003593818","0.684810625936121","1.47163016303539","1.54489707501224","1.22752640558907","1.12374280873532","0.203525272366494","1.75642996529439","1.32739278028377","1.44729005614356","2.1470837821754","2.47147998709928",
"Faroe Islands","FRO","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","6.32982242056283","","","","","",
"Gabon","GAB","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","-0.216181176181592","4.11331719311057","4.04173338050621","2.19983737464052","5.15471927467551","7.73547211655413","1.28596636464146","1.24228065215508","2.36646884273042","1.8166304685078","0.73656270736561","1.41305383515946","3.64118092354288","3.29799582140347","0.228119778948717","0.451849383538814","3.23916178841103","2.7364899104045","3.45679011952234","-0.729314863347054","1.23411082315195","-1.01036539925727","2.26987150262261","-2.59704974082741","-2.37669287395473","-3.94238828928462","-5.00720926149844","-2.1534850333345","2.95769388932015","1.91835587390645","5.48675259436268","-2.00474145042247","0.0218573446435297","1.53396129421497","4.04794879157751","3.40497731619178","2.59540592583277","5.26417600776329","4.47179252137932","5.26869184983873","3.64540445617961","6.16978511740169","3.94472341865384","1.84153856749947","6.93864682138912","0.289976986585147","8.85010904386926","10.0340905375402","5.01564936392381","",
"United Kingdom","GBR","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","1.13872859052871","1.19585291667596","0.710712760088409","1.41412745627602","2.12182327411176","1.37267618730267","1.29235580557936","1.68267205120844","1.12758624698224","1.47370581928106","1.79181968888777","1.08723167304469","1.05101856977298","1.05771880105628","-0.0752615937834715","1.11928039047476","1.42482066983063","1.75464033712155","2.90410516796534","2.92466121996993","3.78380567982468","2.03397301702108","1.95066544669245","1.85476418901582","1.71516994974046","2.17125804499354","2.29006726114739","3.29116489950359","6.65491819711436","7.72061575428947","9.90039152020314","3.41966508067889","5.03008655401354","1.75406289033498","3.60207231412435","9.95215612633774","7.50387652239409","6.75662394763812","8.67201407744004","0.60338667381581","2.69607936146661","1.01575406843406","1.72838192510862","1.95523073173183","1.92213535385895","1.54796224843591","12.0556451917926","4.54779361465719","2.83706174602294","0.956041785978212",
"Georgia","GEO","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000370208393049906","0.318234361077247","","","6.90780807482052","7.34191598237789","2.93925806518249","4.29984434616356","3.41270453057791","4.72354263374493","8.39055718644147","9.61361623129554","7.06784834416032","15.123755846046","18.5993892603923","12.5222577594644","6.13737283911673","7.52166776509825","7.74510729445282","5.87198283027116","6.08836242104742","10.420824206159","11.6041937228191","10.9376606857503","11.7126033868877","6.9242817779018","7.15154381422751",
"Ghana","GHA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","3.06090738379814","1.265975856","0.544432060390764","0.584061696658098","0.493019313304721","2.52196697706377","-0.660372191231682","0.60253675395033","0.264745237383442","-0.0696477925023032","0.350938112573509","0.385174112113055","0.403865773675261","0.0591530023147393","0.0453280406266979","0.124324481005574","0.0750750404092352","0.0926139410187668","0.0961937854596098","0.285618303587179","0.251308552362022","0.30318896293309","0.35080051732596","2.09511634513571","4.2795004803074","1.64729672200937","1.73035709561061","1.18700242322899","2.23767807585569","3.1569995821145","3.3293033790627","1.68055528267145","0.955673775121772","1.79171535286142","1.56811418648954","1.35086603235836","3.1162191552914","5.58660689655305","9.51704250807144","9.13293517234686","7.84957786927708","8.25574398173994","7.98266001107745","5.1710289555853","6.26792396222513","6.57331303990242","6.33584882394915","5.51710684978071","4.55948172830742","",
"Gibraltar","GIB","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","0.436908148887786","0.629427404292478","0.657636533124614","0.506984006820887","0.669762681056518","1.28595048848929","0.599459552872146","0.082950517770483","0.00620710645075882","0.020818931885369","0.614468899076135","0.457240138195702","0.496324791967693","1.8332057779996","0.331913251937094","0.0591859496628869","1.01707429093448","2.29123237775455","2.67023130313564","3.57498925190059","2.96207180132655","6.14302862816752","5.48348899950125","1.35523735774528","1.47881338478072","14.0905036354573","7.92820649561991","0.00226821963570148","-0.840221283360287","0.605767933618839","18.8106569223985","5.5877953632388","2.88978968440364","",
"Gambia, The","GMB","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.191216154199174","3.05049781659389","2.87348817567568","1.862","1.25264185478951","0.0868187274909964","0.802214336317847","-0.405520162475868","1.22486179163806","5.97006419595918","0.116143677065239","0.918740855945941","0.124970206200385","-0.187400534907575","-0.958617054751416","-0.22150861823767","-1.07193139390168","0.691312137317751","0.441598291432846","4.82678064329074","4.45308747760827","1.34292930805403","0.885295183023634","1.42259819721652","1.30160412592698","0.983368797135463","1.2561480596061","1.45172097338884","2.82047073744559","6.07322636749843","5.55871041308145","5.16141192271607","7.406433370929","3.75179955508876","5.77256609526234","5.2204108524705","7.79879095595874","6.10256555461061","4.53284925502074","2.72024309439199","2.40660084845621","2.55921653249812","2.91047888419761","4.96800504791773","1.87188528095031","-0.12494442415238","-0.0770282600191622","0.363516005044525","2.02867951301218","",
"Guinea-Bissau","GNB","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","-0.119281659981017","","0.0347913194723128","","0.194030810609566","","","0","0","1.65368152809187","1.00099923965505","0.629679310368886","0.0690304367924068","0.413479126905348","0.220509218572025","0.827997818176144","0.812754018951346","2.57607321218784","1.39310560345273","0.182497207627545","0.0157500825860242","0.380889298192746","4.27446144479809","2.13464623858734","0.325634875129837","0.189713801941813","0.100850271149176","0.852545210495424","0.840806547480297","0.360685295720972","1.48134494747111","3.02229311302654","2.6968939025307","0.766788556993523","2.28474003638804","3.09053601783527","2.27826992856648","0.669638224441658","1.87797753860232","2.73871759753861","1.77279581234443","1.20706549527233","1.16215867649501","1.40957318563688","",
"Equatorial Guinea","GNQ","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","-0.490043635816068","1.01592409698718","1.1700523231932","4.31232227313567","3.927972267083","7.36839656771809","1.79975868333508","0.497340900753016","1.0086094599928","9.87677245681127","37.2610561935247","4.4677054058845","16.3925178302921","16.8594772052576","89.4756129038108","161.823750557721","12.0838694317738","74.1238991684881","24.8416890742138","14.7705365160486","64.3841004514478","17.8991452347517","27.760575286966","7.7291472030674","9.36000533137973","4.65478291557773","9.50702130455371","-4.01962841654542","10.8879553284905","16.7581580128472","9.24740417923016","4.40075573185524","2.65594387940955","0.77129188050768","1.76955844540011","0.480055807476457","2.49222549358572","2.98139628276026","",
"Greece","GRC","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.380521485670037","0.287833766654505","0.325723122155727","0.27743167618052","0.26428619038763","0.0841341488156658","0.979043949928502","1.06976311973444","0.966790232498484","1.12514481365215","1.18248104770832","0.993380506218726","0.79827175883016","0.888144876092282","1.0099953136993","0.934738698476001","0.835408645090143","1.04032197923134","1.18933227841166","0.94986621714932","1.0266511390017","1.07947984317167","0.984300467406971","0.89790318035056","0.841324904311476","0.769296148836329","0.725345057897475","0.687354356197953","0.049297861076748","0.0580192707185242","-0.00629772311721894","0.00146945199621535","0.0222195515271336","0.697334053216954","0.893030378242786","0.277857743051711","1.97989468985862","0.614485752478102","1.61751241097004","0.838271127800898","0.178021169793251","0.379499531958508","0.67655221218579","1.22790258735839","1.13797579798575","0.645470149925589","1.38229220145065","1.68925708412719","1.84536440596226","2.19754887929718",
"Grenada","GRD","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","-0.139870908579716","1.58510210005355","0","0","0","1.51472161927887","1.8967622327697","1.92395815483648","2.4510516755026","2.38898282779597","6.84724044961457","6.3384830094354","3.92083713990509","4.62931727452116","5.07852815781564","7.28058070781049","6.53562032624543","5.93983676727061","5.83851031177906","4.62317630583786","8.54176531327456","10.9183209092615","8.62054856317917","7.19311842194662","11.2880784953423","10.084243048079","15.0869525465053","10.8516634498011","10.0891755088336","12.8505885898894","20.6350576439493","16.3240308783059","13.2969808551875","7.83655279406733","5.47715393715001","3.93681227436205","8.8638298977752","11.4093619865642","15.3786019529369","10.6942419227867","12.3313483454989","13.155515276983","",
"Greenland","GRL","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","1.54411764705882","1.44095122934301","0.756674439632608","1.35450718688669","1.49928835993321","2.19424559093777","0.286349149595714","1.77903469467988","2.09534470743107","1.6950134240717","1.4050541332961","1.47661917595286","0.884478635464448","0.497237547083423","0.401267155213652","0.635694421557388","0.951332232912412","2.12015136627297","4.20704806640199","0.90598617587788","0.623519205826901","0.96426810091104","0.901268293400374","1.25000631000284","0.502186066465191","0.513121288070686","0.490595256545279","3.54917970403487","6.94130368276462","5.04738067531559","-4.08837713928081","-5.00724107671556","-4.89496057565348","0.0889183493778284","1.34110703652089","1.98446406394339","2.10146787803286","2.51867996258015","1.86881262905503","1.32460491514091","2.6669407090388","1.83981652865354","2.77805645243049","2.87215633972954","2.43301104885475","1.93508421445702","1.28045247920901","1.39409533583143","1.27959715617151","1.26027245061259",
"Guam","GUM","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","3.36071695294996","-0.865094841340188","0.876022025696646","2.67059553349876","0.313396878600608","0.161684210526316","1.10245576973858","-0.392261465956473","0.792774315689832","0.110895727009337","0.0975191137845371","-0.311695559877472","0.91977870016828","0.96730245263851","1.02575304559163","0.399343043914244","-1.78341022043365","1.22676255462554","0.507491554071811","-0.542420167033117","1.99202050400334","3.54055330287943","39.2453267428425","15.3137609092754","19.7254472806369","11.9718135843196","8.36397760734315","6.94131112506582","6.13214194627018","6.62103918322616","9.41532518977148","7.8633178365234","6.0044226038902","3.51248308390715","3.80800361007364","9.31043894391441","7.02113470752409","8.75771248337657","9.28536632476355","7.95605211140633","8.71009232896243","9.58065565098924","9.71182781214944","6.71283772218795","7.72506831740977","4.30686613371785","4.64192101601424","9.20744588660109","30.4333145591786","",
"High income","HIC","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.442221039448243","0.423531347329656","0.416264805592289","0.432384477496842","0.466142002868579","0.432269442136646","0.315812607580436","0.395594491558418","0.40479194959435","0.442065066173252","0.528747074482308","0.648819222130402","0.624232328505162","0.479234293216199","0.524340415574374","0.329753387094347","0.594826463007651","0.908041187013825","0.928095534165576","1.07828173530845","1.16254069150602","0.731767324525878","0.672796244447929","0.792274276986839","0.847587955496053","1.0550909188469","1.16272297410579","1.47602702283728","2.47365277560846","3.82920805519804","5.10849495149478","2.67512254616095","2.08998775515811","1.77609800866772","2.16394370917687","3.37259834992786","4.56240186086097","5.89037220729553","3.91120649765325","2.26234763228429","2.75514065297905","3.20892891925123","2.66849840289607","2.67173417029656","2.44529297888884","4.23986641183815","4.22902253086191","2.85843329040426","1.44087202643753","1.61187873256852",
"Hong Kong SAR, China","HKG","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","1.31084289439686","1.32894029762342","1.93415095157905","3.37821436447382","1.63435850645705","3.75556108453435","1.98318244139866","1.74139398341737","2.60651082251138","2.87696375726978","2.4607003482659","6.64227462758861","3.83030886659847","3.82560466828479","3.84269326686","-0.748526726522842","4.5971694676683","12.3459339143009","8.33891460715996","2.9671231712961","4.25730542342098","1.14755443100435","3.7281884951805","5.75770552701133","5.7638020198344","4.29535942214254","6.54918287034161","6.4099066161102","8.25370241703623","15.2957120663805","41.0651210039997","18.4717360559594","4.05643913833253","11.5050419796745","13.1249372796878","22.5605048931489","23.2007132859484","29.3581158283685","30.5706338442194","25.3569801987172","36.1747620158536","38.684029536737","28.5143719894717","27.8775202185389","44.550793381462","58.5187499629812","41.5347722352985","36.8406960455839","26.8283436840032","14.5264849039258",
"Honduras","HND","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","1.16182572614108","1.01231190150479","0.373599026998694","0.72328771086508","-0.111164813896731","0.622775800711744","0.389465889816984","0.533093756606582","0.424571267088459","0.795647755698681","0.146163459456878","-0.0890230856165105","0.323449867488983","0.469095834112301","0.416046847863996","0.521018777282481","0.528370970966694","0.62434161022043","0.818267236103257","0.938821097005564","0.883605842011985","1.12075103312281","0.962841512418707","0.541941729763666","0.749631536366711","0.935025978785195","1.74303920909253","2.11779483377065","1.55505354513647","3.69941913669702","4.92683334120925","4.09505718389538","3.69533122510773","4.79303783681615","6.75000224711799","6.21440604893596","6.61878769258569","7.87687844715926","8.70792525812139","3.38987200238322","3.83460574737835","5.88680111232974","5.8360949268976","5.77862710157331","8.62901419922022","6.27595043384682","5.28156557023951","4.10592326395369","6.00472936681252","3.80585872388581",
"Heavily indebted poor countries (HIPC)","HPC","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.911956414413722","0.646909180944735","0.703348263425655","0.76169902786305","0.703879995265451","0.630340747213315","0.806508753252993","0.360704640820074","0.724885789723157","0.736923023526001","0.760799060140591","0.447065659211758","0.478563608811681","0.198775132449428","0.232007007850452","0.589379927851551","-0.00849122465832832","0.436088871224394","0.248184526806129","0.206654079753189","0.364246067112805","0.254925666223957","0.478063421177455","0.987557100506195","1.02746224369529","1.30114110307233","1.49531733612922","2.20141342087945","2.59278153026885","2.90456117644037","2.50828244904256","3.03569097700165","3.46272784926759","3.52709249302949","3.33174263119398","3.2124109468522","3.39153883170494","4.08386284937109","4.44054196422759","3.52069439584764","4.88622369784397","5.28119201771963","5.72442255818943","5.49392472736379","4.35158112889103","4.48881716534026","3.65913920842851","4.06265905127629","3.74333387245993","",
"Croatia","HRV","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.482005409265028","2.07728346257619","2.50060500081753","3.9426639099627","6.21672515326437","4.68439430785767","4.47268640617302","3.65750281270511","5.32320606896749","3.1595127653608","3.99836462375171","6.63287122793409","7.71948076485377","7.46863628776158","4.89833321316608","2.58335375308332","2.00303744011219","2.59335594204696","1.61446652943136","5.52370118328753","0.105543326320307","0.811118790692491","0.861942732741057","1.98841731115291","1.93667393000882",
"Haiti","HTI","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.845410628019324","0.937155457739802","1.09139382771767","1.49528705983632","1.40431436440201","0.38743762848958","0.885096700973379","0.844772967434002","1.02648326852802","1.11049417012771","0.939442116100593","0.563742057703664","0.480260480356532","0.51860064065558","0.245567668779411","0.244849208719021","0.207937877480587","0.228604923798359","0.386391845402863","0.342074781494251","0.258373747832002","-0.0518203241688333","-0.0974692694240433","-0.14907503669804","-0.129177258362277","0.2630350503705","0.141013913006195","0.119798540902863","0.288943670333508","0.722241314581107","0.335116718226347","0.122343103850642","0.164161430637682","0.466168005477713","0.166774067399403","0.603198143243967","3.37664233176759","1.26586029712417","0.455063921146095","0.842413870016425","2.68778986484462","1.58311328230765","1.97702418534078","1.90827475499721","1.12814792474956","1.21127983117901","1.31607850593917","4.45751965974083","1.08710043654766","",
"Hungary","HUN","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.2071684241129","3.81911442534407","5.85599993590127","2.65038660313986","10.3480478194497","7.04891598121972","8.80421055001972","6.69650972724819","6.89776404900304","5.81915570397215","7.55129373840367","5.38897593043896","4.87387192546548","4.36523546091485","24.3312618248781","16.1612419142968","50.4631812562539","47.4955847375587","-2.1352657145714","-15.8387855027427","7.61179133319735","8.43981018072622","-2.64871554492648","9.29156048214399","-4.22905986488503","54.6487262910685","-8.60312004127204","-41.5081972891282","3.78490002177621",
"IBRD only","IBD","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.679507263735769","0.74996054486879","0.407588562855066","0.745319142110654","0.668550279403101","0.815896750756367","0.459919509476646","0.487873427612307","0.627712326791877","0.519795774143747","0.54374821451794","0.674092970783228","0.572362627899624","0.503755499927245","0.472644836689969","0.518943686205627","0.471334714075054","0.486953362105217","0.753143987209524","0.759159760977734","0.670668670393003","0.976732587239385","1.145956034093","1.53105565261509","1.91773034475629","1.94851223399181","2.26339365654255","2.84131336937321","2.93757700142462","3.20800298627597","2.71884756546606","2.85881659622181","2.59563739133463","2.42509236081162","2.84948624641785","3.18865531997237","3.54208099163261","3.95489911053339","3.7180983027764","2.58748475930087","3.08031178220798","3.11192619269333","2.69835124681672","2.70572914197672","2.38818821524162","2.39336217962233","2.12672710693898","1.84883107812394","1.99797362267491","1.6723475221754",
