year,Aruba,Afghanistan,Angola,Albania,Andorra,Arab World,United Arab Emirates,Argentina,Armenia,American Samoa,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Central Europe and the Baltics,Switzerland,Channel Islands,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Caribbean small states,Cuba,Curacao,Cayman Islands,Cyprus,Czech Republic,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific (excluding high income),Early-demographic dividend,East Asia & Pacific,Europe & Central Asia (excluding high income),Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Euro area,Eritrea,Spain,Estonia,Ethiopia,European Union,Fragile and conflict affected situations,Finland,Fiji,France,Faroe Islands,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Gibraltar,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,High income,"Hong Kong SAR, China",Honduras,Heavily indebted poor countries (HIPC),Croatia,Haiti,Hungary,IBRD only,IDA & IBRD total,IDA total,IDA blend,Indonesia,IDA only,Isle of Man,India,Not classified,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Latin America & Caribbean (excluding high income),Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Latin America & Caribbean,Least developed countries: UN classification,Low income,Liechtenstein,Sri Lanka,Lower middle income,Low & middle income,Lesotho,Late-demographic dividend,Lithuania,Luxembourg,Latvia,"Macao SAR, China",St. Martin (French part),Morocco,Monaco,Moldova,Madagascar,Maldives,Middle East & North Africa,Mexico,Marshall Islands,Middle income,North Macedonia,Mali,Malta,Myanmar,Middle East & North Africa (excluding high income),Montenegro,Mongolia,Northern Mariana Islands,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,North America,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,OECD members,Oman,Other small states,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Pre-demographic dividend,Puerto Rico,"Korea, Dem. People’s Rep.",Portugal,Paraguay,West Bank and Gaza,Pacific island small states,Post-demographic dividend,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,South Asia,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,Sub-Saharan Africa (excluding high income),South Sudan,Sub-Saharan Africa,Small states,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Sint Maarten (Dutch part),Seychelles,Syrian Arab Republic,Turks and Caicos Islands,Chad,East Asia & Pacific (IDA & IBRD countries),Europe & Central Asia (IDA & IBRD countries),Togo,Thailand,Tajikistan,Turkmenistan,Latin America & the Caribbean (IDA & IBRD countries),Timor-Leste,Middle East & North Africa (IDA & IBRD countries),Tonga,South Asia (IDA & IBRD),Sub-Saharan Africa (IDA & IBRD countries),Trinidad and Tobago,Tunisia,Turkey,Tuvalu,Tanzania,Uganda,Ukraine,Upper middle income,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,"Venezuela, RB",British Virgin Islands,Virgin Islands (U.S.),Vietnam,Vanuatu,World,Samoa,Kosovo,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
1991,,11.2180004119873,3.70799994468689,16.1900005340576,,11.4488730755021,1.58000004291534,5.44000005722046,1.60000002384186,,,9.579000473022461,3.42000007629395,0.8999999761581421,1.74399995803833,6.98600006103516,1.48099994659424,2.48399996757507,2.2000000476837203,13.3909997940063,1.05099999904633,12.1700000762939,17.5499992370605,0.6000000238418579,9.58500003814697,,2.73499989509583,6.372000217437741,21.003999710083,4.699999809265139,1.3370000123977699,13.8199996948242,3.7739999294281,10.315999984741199,9.162688849560679,1.77699995040894,7.97399997711182,5.230000019073491,2.37100005149841,6.63100004196167,7.77799987792969,2.7550001144409197,19.4740009307861,10.1199998855591,4.38000011444092,10.4259996414185,5.3730001449585,12.9715949465922,7.9439997673034695,,,2.08200001716614,2.2699999809265097,5.31699991226196,10.4250001907349,,9.09899997711182,6.21600008010864,20.6000003814697,2.38339436689484,5.2709577916621795,2.43486993642663,5.039676617777941,6.90833988016712,4.59800004959106,9.38000011444092,8.25641129811921,5.22900009155273,15.9289999008179,1.4680000543594398,2.97199988365173,8.495647061169269,4.95565434946982,6.502999782562259,3.76699995994568,9.13399982452393,,,17.5160007476807,8.552000045776369,2.70000004768372,4.65999984741211,,4.32000017166138,9.1540002822876,2.5320000648498504,6.520999908447269,7.656000137329099,,,2.63000011444092,3.5090000629425,11.8240003585815,6.718164728196711,1.79999995231628,4.57999992370605,4.839398096053331,11.140000343322802,7.0110001564025906,9.0629997253418,4.49979131902139,4.348036092565589,3.5842520802993305,2.83904988431436,2.5399999618530296,3.91126275566886,,5.449999809265139,,15.7749996185303,11.1000003814697,8.79500007629395,2.54800009727478,13.387000083923303,10.1020002365112,15.7399997711182,19.367000579834002,2.09999990463257,0.8999999761581421,2.7109999656677206,1.0,0.7680000066757199,,,2.4070000648498504,0.493000000715256,6.088211769578919,2.44700002670288,8.39400005340576,2.15400004386902,18.6550006866455,16.5520000457764,6.14806003487136,3.7661198039698,4.32210978244342,,14.66100025177,4.80259763469303,4.23421820257893,37.4249992370605,3.6091214913022,1.1000000238418601,1.48199999332428,2.70000004768372,3.00999999046326,,13.539999961853,,1.89999997615814,5.531000137329099,0.758000016212463,11.154296175911501,3.0469999313354506,,4.228116390870549,35.516998291015604,3.2100000381469704,5.43599987030029,0.730000019073486,11.864486015506198,29.874000549316396,5.92799997329712,,2.5869998931884797,9.59500026702881,9.34500026702881,5.71999979019165,3.6649999618530296,7.16126388355925,19.1399993896484,17.343999862670902,1.35699999332428,3.63800001144409,7.25600004196167,7.28399991989136,5.40700006484985,1.72399997711182,,10.6140003204346,6.72917421579353,5.07399988174438,11.4595206384826,0.5809999704360961,3.5469999313354506,5.49599981307983,3.5329999923706095,,2.7639999389648398,12.0930004119873,4.952842486409541,16.1800003051758,2.8110001087188703,3.9189999103546103,8.96500015258789,10.427000045776401,3.0751774841710495,6.325763046465809,10.9420003890991,1.53699994087219,8.189999580383299,5.1399998664856,0.30000001192092896,4.90967903957687,7.30200004577637,15.083000183105499,5.44000005722046,2.1800000667572,1.92999994754791,3.26799988746643,7.53000020980835,,11.456000328064,13.1579999923706,6.280904215597809,12.395999908447301,6.287915182459769,11.363332362691699,14.08899974823,17.159000396728498,10.666999816894501,7.07999992370605,3.24300003051758,21.3250007629395,,,6.75,,0.666000008583069,2.37710203137858,5.938946064308679,4.22399997711182,2.63000011444092,1.89999997615814,1.39999997615814,6.01661476076519,3.1710000038147004,11.874791167972901,1.24600005149841,4.90967903957687,6.287915182459769,3.17000007629395,15.6309995651245,8.21000003814697,,3.5999999046325697,0.9399999976158141,1.89999997615814,3.87704535997074,8.86900043487549,6.800000190734861,1.89999997615814,19.770000457763697,9.44999980926514,,8.58199977874756,1.82700002193451,4.4569997787475595,4.75776190755895,2.09999990463257,,8.16100025177002,29.732000350952102,18.8999996185303,4.80999994277954
1992,,11.2930002212524,3.74000000953674,16.2859992980957,,11.950842155733499,1.6349999904632602,6.360000133514401,1.79999995231628,,,10.7290000915527,3.58999991416931,1.79999995231628,1.77799999713898,6.7020001411438,1.5099999904632602,2.5130000114440896,2.26699995994568,13.479000091552699,1.01600003242493,14.8100004196167,18.4130001068115,3.0999999046325697,9.65100002288818,,2.7750000953674303,6.42000007629395,22.940000534057603,4.98199987411499,1.35599994659424,16.0849990844727,3.8199999332427996,11.1969995498657,9.93752483642932,2.8110001087188703,8.159999847412111,4.349999904632569,2.3740000724792503,6.699999809265139,7.8520002365112305,2.78800010681152,19.5849990844727,9.4399995803833,4.425000190734861,10.491999626159698,3.9270000457763703,13.308176722875302,8.03800010681152,,,2.08999991416931,3.1589999198913596,6.32299995422363,10.5,,9.02700042724609,6.26999998092651,24.3799991607666,2.3572658465163197,5.35845948501678,2.43198509210787,5.2949250695098,7.450904057697571,4.6479997634887695,8.920000076293949,8.886115265069892,5.28299999237061,17.701000213623,3.68099999427795,3.00999999046326,9.17316476076016,4.92532756488376,11.595000267028801,3.80800008773804,10.2049999237061,,,17.604999542236303,9.77700042724609,5.400000095367429,4.699999809265139,,4.36499977111816,9.2209997177124,2.5699999332428,6.57999992370605,7.84299993515015,,,2.6630001068115203,3.83699989318848,11.8999996185303,7.304834094992031,1.96000003814697,3.0599999427795397,4.8788271631908895,10.9750003814697,7.05399990081787,9.94200038909912,4.53615569343652,4.38854906962866,3.65176379054808,2.9487486666399403,2.67000007629395,3.9596279951169904,,5.50400018692017,,15.029999732971199,10.7069997787476,8.85900020599365,4.30499982833862,14.0799999237061,9.32800006866455,15.75,19.4790000915527,2.2000000476837203,1.0,2.74900007247925,1.1000000238418601,0.787000000476837,,,2.5130000114440896,0.7210000157356259,6.030239793680219,2.4909999370575,8.45899963378906,2.18400001525879,18.75,16.6359996795654,6.077758790894951,3.82154434916445,4.390901956662121,,14.220000267028801,4.878859487120691,4.2681742191245196,37.5730018615723,3.60557515228325,1.20000004768372,2.02900004386902,6.599999904632571,2.2000000476837203,,13.630000114440902,,3.70000004768372,5.59700012207031,0.767000019550323,11.5242857241325,3.09599995613098,,4.2595933347954205,35.655998229980504,3.2360000610351602,6.13700008392334,0.745000004768372,12.126144101905199,30.0230007171631,5.980999946594241,,2.61899995803833,9.66300010681152,9.41600036621094,5.7729997634887695,3.7100000381469704,7.87367263300265,19.2180004119873,18.0310001373291,1.38399994373322,3.67300009727478,7.32100009918213,5.55499982833862,5.90999984741211,1.75100004673004,,10.666999816894501,7.26133362982228,5.43200016021729,12.064994794045,0.592999994754791,3.5920000076293905,5.55399990081787,3.57399988174438,,2.8020000457763703,13.319000244140598,5.000910794646151,16.9300003051758,2.8510000705719,3.98499989509583,9.04800033569336,10.4759998321533,3.1273569962536403,6.90199290359182,11.3140001296997,2.0810000896453897,8.26000022888184,5.1810002326965305,0.347000002861023,4.9455286617027,7.199999809265139,15.171999931335401,5.480999946594241,3.08999991416931,1.9700000286102302,3.3039999008178698,7.880000114440921,,11.5340003967285,13.227999687194801,6.3419814643417896,12.4759998321533,6.34893579293986,11.867593547836199,14.1660003662109,17.2800006866455,11.6490001678467,7.8730001449585,5.72200012207031,21.4200000762939,,,7.0460000038147,,0.6769999861717221,2.3500114231217597,6.26457750242792,4.28299999237061,1.35000002384186,2.09999990463257,1.5,5.9352102237246,3.2060000896453897,12.1381514722121,1.26400005817413,4.9455286617027,6.34893579293986,3.52900004386902,15.7189998626709,8.50899982452393,,3.56699991226196,0.9200000166893009,1.89999997615814,3.87930482963669,9.17500019073486,7.5,2.9000000953674303,19.9599990844727,7.69000005722046,,9.05799961090088,1.8539999723434402,4.50299978256226,4.90039491781717,2.3410000801086404,,8.215000152587889,29.8549995422363,19.243999481201197,4.855000019073491
1993,,11.4420003890991,3.8039999008178698,16.4780006408691,,12.7578354470942,1.9179999828338603,10.1000003814697,5.300000190734861,,,10.873999595642099,4.25,4.5,1.84700000286102,8.076999664306639,1.46000003814697,2.56900000572205,2.35999989509583,13.652000427246099,1.45200002193451,12.720000267028801,19.3799991607666,8.5,9.77999973297119,,2.85700011253357,6.03000020980835,24.5400009155273,5.39699983596802,1.39100003242493,18.621999740600604,3.91199994087219,11.376999855041499,11.2031788441264,3.7170000076293905,8.43000030517578,4.48999977111816,2.68700003623962,5.83900022506714,8.0,2.85199999809265,19.80299949646,7.800000190734861,4.515999794006349,10.621000289917001,3.9539999961852996,13.5408293895481,8.22299957275391,,,2.73200011253357,4.32000017166138,7.675000190734861,10.6459999084473,,10.7189998626709,6.374000072479251,26.2299995422363,2.64625168492039,5.636666098254549,2.71472416661931,6.06910575086134,8.61691578585518,4.74499988555908,10.9200000762939,10.6762029888001,5.38899993896484,22.1609992980957,6.544000148773191,3.0859999656677206,10.7280978777788,4.97032404635834,16.201000213623,3.88800001144409,11.3210000991821,,,17.7800006866455,10.347999572753901,5.400000095367429,5.2810001373291,,4.45300006866455,9.35200023651123,2.6470000743866,6.69799995422363,8.61299991607666,,,2.7290000915527304,5.52699995040894,12.0089998245239,7.83390918858645,1.96000003814697,3.15700006484985,4.98099029633606,11.0959997177124,7.13700008392334,12.097999572753901,4.8209535300052195,4.65212666077122,3.81730055681103,3.1750257668868898,3.08899998664856,4.09719953390171,,5.611999988555911,,15.5869998931885,10.3800001144409,8.98400020599365,5.25699996948242,12.7410001754761,10.239999771118198,16.3199996948242,19.7000007629395,2.5,1.11000001430511,2.82399988174438,3.4000000953674303,0.824000000953674,,,2.87800002098084,0.8000000119209291,6.06255943205943,2.57800006866455,8.58500003814697,2.24399995803833,18.936000823974602,16.7999992370605,6.11750268893445,3.9191486241688103,4.55435073213523,,13.8199996948242,5.06897051602547,4.53110099660188,37.8619995117188,3.87024554067089,13.8000001907349,2.32999992370605,16.7000007629395,2.09999990463257,,13.8079996109009,,3.70000004768372,5.72800016403198,0.785000026226044,12.1163957885089,3.21399998664856,,4.52946118670946,35.925998687744105,3.28600001335144,6.31699991226196,0.77700001001358,12.858761365574,30.3159999847412,6.08500003814697,,2.68199992179871,9.79699993133545,9.55500030517578,5.8769998550415,4.1100001335144,7.3505937387771905,19.382999420165998,18.8449993133545,1.4400000572204599,3.74300003051758,7.44899988174438,6.28499984741211,5.96500015258789,1.807000041008,,9.80399990081787,7.730945348836549,5.96999979019165,12.835820323539998,0.616999983787537,3.68099999427795,5.67000007629395,3.65400004386902,,2.87800002098084,13.998000144958501,5.071009409311981,16.9099998474121,2.93099999427795,5.300000190734861,9.211000442504881,10.572999954223599,3.2194861584389,7.46819865477321,11.9060001373291,2.96799993515015,8.27099990844727,5.88299989700317,0.40799999237060497,5.03997246671591,7.02199983596802,15.3489999771118,5.5619997978210405,3.0699999332427996,2.05100011825562,3.375,9.9399995803833,,11.687000274658198,13.3660001754761,6.44704815198363,12.633000373840302,6.453977372688169,12.460672845451601,14.317999839782699,15.640000343322802,12.1999998092651,8.51000022888184,9.329999923706051,21.6049995422363,,,7.400000095367429,,0.699999988079071,2.64208947080429,6.98599019390615,4.40199995040894,1.4900000095367398,6.199999809265139,1.5,5.972055026131719,3.27600002288818,12.875602488392598,1.29999995231628,5.03997246671591,6.453977372688169,3.8659999370575,15.8920001983643,8.96199989318848,,3.57599997520447,1.1230000257492099,2.0,4.19547426693327,9.6540002822876,6.900000095367429,4.90000009536743,20.243999481201197,6.599999904632571,,9.61999988555908,1.9079999923706101,4.59600019454956,5.21075634366476,2.61999988555908,,8.31999969482422,30.097000122070302,19.7000007629395,4.94299983978271
1994,,11.470000267028801,3.8159999847412096,16.511999130249,,12.891820876967799,1.82000005245209,11.7600002288818,6.599999904632571,,,9.7189998626709,3.53500008583069,6.300000190734861,1.85899996757507,9.64700031280518,1.3650000095367398,2.57999992370605,2.41199994087219,13.6850004196167,1.33500003814697,13.8299999237061,20.2399997711182,12.8000001907349,11.1000003814697,,2.87100005149841,6.229000091552731,22.9799995422363,5.611999988555911,1.3980000019073502,21.2000007629395,3.9279999732971205,10.395000457763699,11.3189081018047,3.87899994850159,8.45499992370605,5.869999885559079,2.8970000743866002,4.9380002021789595,8.02799987792969,2.86400008201599,19.8439998626709,8.25,4.532000064849849,10.645000457763699,4.04500007629395,12.8970322335183,8.25899982452393,,,3.0910000801086404,4.2960000038147,8.72799968719482,10.6730003356934,,8.03600025177002,6.394000053405759,27.739999771118196,2.83338339881252,5.81656385396937,2.8880129372513803,7.78203828785843,9.664691171384609,4.76300001144409,10.9300003051758,11.7578507641922,5.40799999237061,24.2089996337891,7.56099987030029,3.0999999046325697,11.483012973639697,5.11519324727482,16.4260005950928,3.90300011634827,12.5930004119873,,,17.7399997711182,9.64999961853027,8.39999961853027,5.8260002136230495,,4.46999979019165,9.37600040435791,2.66000008583069,6.71999979019165,8.86299991607666,,,2.7409999370575,7.599999904632571,11.9969997406006,7.8411310415701605,1.89999997615814,3.20199990272522,4.96904071354482,10.963000297546401,7.15299987792969,10.8470001220703,5.14581729655347,4.93384970305652,3.89705210607363,3.37060914426005,3.49399995803833,4.12663929956513,,5.63100004196167,,14.5699996948242,9.95100021362305,9.00699996948242,5.3260002136230495,9.934000015258789,11.0930004119873,15.3400001525879,17.0690002441406,2.9000000953674303,7.53999996185303,2.83699989318848,4.699999809265139,0.8309999704360959,,,2.4760000705719,0.699999988079071,6.56333982970047,2.59500002861023,8.60900020599365,2.25600004196167,18.9699993133545,17.0,6.61510537054662,3.92547067132563,4.628946492454309,,13.029999732971199,5.11536917967792,4.81236982124731,37.9160003662109,4.25127140510076,13.8000001907349,3.4800000190734903,18.7000007629395,2.5,,13.8409996032715,,5.800000190734861,5.752999782562259,0.788999974727631,12.0673506042819,4.2480001449585005,,4.82541022015803,35.9770011901855,3.29500007629395,6.28599977493286,0.7820000052452091,12.9063884583482,30.371000289917003,6.10500001907349,,2.69400000572205,9.82199954986572,9.58199977874756,5.895999908447269,3.6199998855590803,6.5455297663729,19.3999996185303,18.919000625610398,1.45000004768372,3.75600004196167,7.47399997711182,7.15899991989136,5.348999977111821,1.81700003147125,,8.35400009155273,7.811363548922861,6.03399991989136,13.2023539642434,0.620999991893768,3.6970000267028795,5.69199991226196,3.67000007629395,,2.89199995994568,14.444000244140598,5.03291435781325,14.6000003814697,2.9460000991821302,6.712999820709231,9.24300003051758,10.5909996032715,3.26496270019463,7.50626341337618,11.918999671936,2.89800000190735,8.17000007629395,8.13099956512451,0.45699998736381503,5.04438908329768,6.95900011062622,15.3809995651245,5.5770001411438,3.02999997138977,2.06599998474121,3.38800001144409,7.67999982833862,,11.7150001525879,13.3920001983643,6.4440965471060005,12.661999702453599,6.45100693297967,12.5541576484161,14.3470001220703,12.6999998092651,13.6540002822876,8.23999977111816,9.579999923706051,21.6389999389648,,,7.5,,0.745999991893768,2.8317453930021,8.4444182197118,4.4239997863769505,1.34700000286102,8.80000019073486,4.699999809265139,6.5035828120582195,3.2890000343322794,12.923593192186699,1.57099997997284,5.04438908329768,6.45100693297967,3.79999995231628,15.9250001907349,8.576999664306639,,3.51099991798401,1.3220000267028797,2.0,4.64425335430255,9.75100040435791,6.11899995803833,7.300000190734861,20.372999191284197,8.560000419616701,,9.65200042724609,1.9179999828338603,4.61399984359741,5.430243550684309,2.87700009346008,,8.340000152587889,30.142999649047898,18.186000823974602,4.96000003814697
1995,,11.4770002365112,3.81900000572205,16.5219993591309,,13.174894296658401,1.79999995231628,18.7999992370605,6.699999809265139,,,8.4689998626709,4.34700012207031,7.199999809265139,1.86099994182587,9.33899974822998,1.2669999599456798,2.54699993133545,2.45799994468689,13.694000244140598,1.42700004577637,10.8299999237061,21.0960006713867,17.7000007629395,12.479999542236301,,2.875,6.4210000038147,19.659999847412102,5.7039999961853,1.39999997615814,21.378999710083,3.93199992179871,9.48900032043457,10.906439356108699,3.32699990272522,8.43099975585938,4.699999809265139,3.00399994850159,4.099999904632569,8.036999702453612,2.86800003051758,19.8560009002686,8.72000026702881,4.53700017929077,10.652000427246099,5.17600011825562,12.688575476022502,8.27000045776367,,,3.7809998989105202,4.024000167846681,8.15799999237061,10.6800003051758,,6.99200010299683,6.400000095367429,31.8400001525879,2.9401894620415496,6.14979423777001,2.98689347655056,9.19203161174398,9.979980714459712,4.76900005340576,11.039999961853,11.434814211120901,5.41300010681152,22.6749992370605,9.65900039672852,3.21399998664856,11.074229877701399,5.25437939820311,17.004999160766598,3.9079999923706095,11.836000442504899,,,17.6770000457764,8.69400024414063,7.599999904632571,6.3860001564025906,,4.47499990463257,9.38300037384033,2.6630001068115203,6.724999904632571,9.0620002746582,,,2.7449998855590803,7.900000095367429,11.9659996032715,7.43109630738691,3.22000002861023,3.24000000953674,4.96040670014267,10.4519996643066,7.15799999237061,10.1680002212524,5.46756360714555,5.20632026529699,3.9419534761031003,3.4612192840355998,3.9159998893737797,4.1496987899565,,5.6360001564025906,,11.9829998016357,9.51599979400635,9.01299953460693,5.19600009918213,8.7819995880127,11.668999671936,16.229999542236303,14.6000003814697,3.20000004768372,10.979999542236301,2.8410000801086404,5.599999904632571,0.8339999914169308,,,2.06299996376038,0.767000019550323,7.811593632759839,2.5999999046325697,8.61600017547607,2.2590000629425,18.979999542236303,15.8299999237061,7.75154729801137,3.94134374439724,4.697314621015581,,12.270000457763699,5.28586793862725,5.10549780171695,37.931999206543004,4.40300473947932,17.5400009155273,2.91799998283386,19.0,3.5999999046325697,,13.8520002365112,,5.300000190734861,5.7600002288818395,0.790000021457672,12.2055234751121,6.888000011444089,,5.13486154922583,35.992000579834,3.29800009727478,6.1680002212524405,0.7839999794960021,13.285717079985002,30.386999130249,6.11100006103516,,2.6979999542236297,9.829999923706051,9.59000015258789,5.90100002288818,3.1500000953674303,6.03022993175735,21.023000717163104,18.8959999084473,1.4539999961853,3.7590000629425,7.480999946594241,7.15700006484985,6.30700016021729,1.82099997997284,,6.46099996566772,7.58178320073491,5.97200012207031,13.6003320010894,0.621999979019165,3.70199990272522,5.69899988174438,3.67400002479553,,2.8970000743866002,13.338000297546401,4.985811246329269,13.9300003051758,2.94899988174438,7.06400012969971,9.2519998550415,10.5959997177124,3.3047261363386298,7.40015168466668,11.8780002593994,2.6800000667572,8.01000022888184,9.44900035858154,0.505999982357025,5.04042812169751,6.3920001983642605,15.390000343322802,5.5819997787475595,3.29999995231628,2.0699999332428,3.39199995994568,7.650000095367429,,11.7220001220703,13.3999996185303,6.45136275383737,12.668999671936,6.45815726608174,12.778859071724698,14.354999542236301,8.39000034332275,13.1090002059937,7.150000095367429,8.89700031280518,21.649999618530302,,,7.199999809265139,,0.788999974727631,2.9400616310403502,9.502390171039188,4.42999982833862,1.1000000238418601,10.3000001907349,8.300000190734862,7.686911916355081,3.29299998283386,13.306106837044801,1.86300003528595,5.04042812169751,6.45815726608174,3.7909998893737797,15.934000015258801,7.644000053405759,,3.4360001087188703,1.5329999923706101,5.619999885559079,5.039891723510481,9.68099975585938,5.650000095367429,7.800000190734861,20.4780006408691,10.239999771118198,,9.60099983215332,1.9210000038147,4.61800003051758,5.576425820143349,3.14000010490417,,8.91699981689453,30.1569995880127,16.7029991149902,5.58300018310547
1996,,11.498999595642099,3.8289999961852996,16.5499992370605,,12.338867977145501,2.0,17.1100006103516,9.30000019073486,,,8.50599956512451,5.2810001373291,8.10000038146973,1.8710000514984098,9.48299980163574,1.17700004577637,2.5199999809265097,2.50999999046326,13.7209997177124,1.38399994373322,11.460000038147,21.989000320434602,24.399999618530302,13.8199996948242,,2.88599991798401,7.252999782562259,14.710000038147,5.6710000038147,1.40600001811981,21.5799999237061,3.9449999332427996,9.61999988555908,10.1525333851334,3.70499992370605,8.375,7.41400003433228,3.11800003051758,4.11299991607666,8.060000419616701,2.87700009346008,19.8889999389648,11.8100004196167,4.55100011825562,10.6719999313354,6.162000179290769,12.476899413655,7.610000133514401,,,4.19700002670288,3.89400005340576,8.82499980926514,10.701000213623,,6.843999862670901,6.41599988937378,28.5849990844727,3.0618777494396,6.06832086502743,3.1142438884635197,10.090259485050401,10.319598082873599,4.78399991989136,9.0,11.6659498508038,5.42799997329712,22.1420001983643,9.91499996185303,3.33699989318848,11.0842220470049,5.397245743670711,15.5719995498657,3.92000007629395,12.366999626159698,,,17.631000518798803,8.19200038909912,11.5,6.9829998016357395,,4.48799991607666,9.40299987792969,2.67400002479553,6.74200010299683,9.65499973297119,,,2.75600004196167,8.28299999237061,11.9490003585815,7.399747844847361,2.82999992370605,4.36999988555908,5.001099073299981,9.68000030517578,7.1710000038147,10.022000312805199,5.56439857711779,5.3065930673394295,4.0725753902012,3.7180511890845196,4.36999988555908,4.22636720156301,,5.65199995040894,,11.7170000076294,9.10000038146973,9.031999588012699,3.5999999046325697,8.45499992370605,11.873999595642099,16.0100002288818,13.6999998092651,3.4000000953674303,12.960000038147,2.85199999809265,7.300000190734861,0.839999973773956,,,2.04800009727478,0.699999988079071,8.029504738089349,2.4719998836517303,8.63500022888184,2.26799988746643,19.007999420165998,16.3299999237061,8.03165468109381,3.96056967442223,4.7958279132265496,,11.3500003814697,5.31514146212023,5.21694342497069,37.976001739502,4.58179398607096,16.3999996185303,3.28600001335144,20.7000007629395,4.19999980926514,,13.878999710083,,7.900000095367429,5.78000020980835,0.9850000143051151,11.3620860825579,5.25,,5.24745327973398,36.0330009460449,3.30599999427795,6.37099981307983,0.788999974727631,12.347843598762,30.431999206543,6.1269998550415,,2.70799994468689,9.85000038146973,9.5290002822876,5.91699981689453,2.5199999809265097,5.862125915029969,22.7329998016357,18.6399993896484,1.4620000123977699,3.7699999809265097,7.5019998550415,6.4210000038147,5.03599977493286,1.83000004291534,,6.28999996185303,7.527070808854099,5.77699995040894,13.788901712081802,0.625999987125397,3.7160000801086404,5.71700000762939,3.68700003623962,,2.9089999198913596,12.354000091552699,4.97392063883761,13.640000343322802,2.9600000381469704,7.2979998588562,9.27799987792969,10.611000061035199,3.34891813082718,7.5645973351445805,11.751000404357901,2.4539999961852996,6.7399997711181605,9.66499996185303,0.560000002384186,5.03517389280283,5.895999908447269,15.4160003662109,5.593999862670901,3.5699999332427996,2.08200001716614,3.40300011634827,7.67999982833862,,11.744999885559098,13.1999998092651,6.490749803211,12.692999839782699,6.4972044231829,12.859158070095999,14.3780002593994,10.880000114440902,11.3409996032715,6.90799999237061,9.54699993133545,22.0990009307861,,,7.30200004577637,,0.837999999523163,3.06334283052092,10.082180661726401,4.44700002670288,1.07099997997284,13.3999996185303,10.3000001907349,7.9956287255785,3.3039999008178698,12.3613039526653,2.18600010871887,5.03517389280283,6.4972044231829,3.72699999809265,15.961000442504899,6.62900018692017,,3.36899995803833,1.76499998569489,7.650000095367429,5.204627720294639,9.68000030517578,5.4510002136230495,10.6999998092651,20.600999832153303,11.770000457763699,,9.48900032043457,1.92999994754791,4.63199996948242,5.65528455336363,3.4210000038147004,,9.52499961853027,30.1940002441406,15.3000001907349,6.25400018692017
